timestamp,x1_hour,x2_passenger_count,x3_vehicle_count,x4_weather_condition,x5_day_type,occupancy_rate,discount
2025-04-04 13:53:25,13,49,3,1,1,0.33,0.352
2025-04-04 13:58:25,13,70,2,2,0,0.7,0.24
2025-04-04 14:03:25,14,109,1,2,1,2.18,-0.204
2025-04-04 14:08:25,14,10,1,1,0,0.2,0.39
2025-04-04 14:13:25,14,65,4,1,1,0.33,0.353
2025-04-04 14:18:25,14,31,3,1,0,0.21,0.388
2025-04-04 14:23:25,14,61,5,0,0,0.24,0.377
2025-04-04 14:28:25,14,103,3,0,1,0.69,0.244
2025-04-04 14:33:25,14,60,1,0,0,1.2,0.09
2025-04-04 14:38:25,14,106,1,1,0,2.12,-0.186
2025-04-04 14:43:25,14,66,3,0,1,0.44,0.318
2025-04-04 14:48:25,14,43,5,0,0,0.17,0.398
2025-04-04 14:53:25,14,68,2,2,1,0.68,0.246
2025-04-04 14:58:25,14,109,1,0,0,2.18,-0.204
2025-04-04 15:03:25,15,45,1,0,0,0.9,0.18
2025-04-04 15:08:25,15,63,1,2,0,1.26,0.072
2025-04-04 15:13:25,15,68,3,1,0,0.45,0.314
2025-04-04 15:18:25,15,15,5,2,1,0.06,0.432
2025-04-04 15:23:25,15,49,1,2,1,0.98,0.156
2025-04-04 15:28:25,15,76,5,0,0,0.3,0.359
2025-04-04 15:33:25,15,16,5,0,0,0.06,0.431
2025-04-04 15:38:25,15,94,4,1,0,0.47,0.309
2025-04-04 15:43:25,15,12,1,2,1,0.24,0.378
2025-04-04 15:48:25,15,91,5,2,0,0.36,0.341
2025-04-04 15:53:25,15,53,4,1,1,0.27,0.37
2025-04-04 15:58:25,15,70,4,1,0,0.35,0.345
2025-04-04 16:03:25,16,40,2,0,0,0.4,0.23
2025-04-04 16:08:25,16,115,4,0,0,0.57,0.177
2025-04-04 16:13:25,16,80,2,2,0,0.8,0.11
2025-04-04 16:18:25,16,45,2,2,0,0.45,0.215
2025-04-04 16:23:25,16,109,2,1,0,1.09,0.023
2025-04-04 16:28:25,16,79,5,1,1,0.32,0.255
2025-04-04 16:33:25,16,86,3,1,0,0.57,0.178
2025-04-04 16:38:25,16,43,4,2,1,0.21,0.285
2025-04-04 16:43:25,16,74,3,0,1,0.49,0.202
2025-04-04 16:48:25,16,97,3,1,1,0.65,0.156
2025-04-04 16:53:25,16,6,1,0,1,0.12,0.314
2025-04-04 16:58:25,16,16,3,2,0,0.11,0.318
2025-04-04 17:03:25,17,59,5,2,1,0.24,0.279
2025-04-04 17:08:25,17,105,5,1,0,0.42,0.224
2025-04-04 17:13:25,17,99,1,2,1,1.98,-0.244
2025-04-04 17:18:25,17,42,4,0,1,0.21,0.287
2025-04-04 17:23:25,17,111,2,2,0,1.11,0.017
2025-04-04 17:28:25,17,77,5,1,1,0.31,0.258
2025-04-04 17:33:25,17,34,4,1,1,0.17,0.299
2025-04-04 17:38:25,17,71,3,2,0,0.47,0.208
2025-04-04 17:43:25,17,67,3,1,0,0.45,0.216
2025-04-04 17:48:25,17,61,4,0,1,0.3,0.259
2025-04-04 17:53:25,17,43,2,0,0,0.43,0.221
2025-04-04 17:58:25,17,72,5,0,0,0.29,0.264
2025-04-04 18:03:25,18,51,4,2,0,0.26,0.274
2025-04-04 18:08:25,18,78,4,1,1,0.39,0.233
2025-04-04 18:13:25,18,39,3,2,0,0.26,0.272
2025-04-04 18:18:25,18,95,3,0,0,0.63,0.16
2025-04-04 18:23:25,18,42,5,1,1,0.17,0.3
2025-04-04 18:28:25,18,60,4,1,0,0.3,0.26
2025-04-04 18:33:25,18,35,4,0,0,0.17,0.297
2025-04-04 18:38:25,18,54,5,1,1,0.22,0.285
2025-04-04 18:43:25,18,92,3,2,0,0.61,0.166
2025-04-04 18:48:25,18,49,4,1,0,0.24,0.276
2025-04-04 18:53:25,18,50,3,2,1,0.33,0.25
2025-04-04 18:58:25,18,55,2,1,0,0.55,0.185
2025-04-04 19:03:25,19,19,5,1,1,0.08,0.327
2025-04-04 19:08:25,19,105,2,0,0,1.05,0.035
2025-04-04 19:13:25,19,46,4,0,0,0.23,0.281
2025-04-04 19:18:25,19,91,4,1,1,0.46,0.213
2025-04-04 19:23:25,19,77,1,0,0,1.54,-0.112
2025-04-04 19:28:25,19,63,4,0,0,0.32,0.256
2025-04-04 19:33:25,19,100,4,0,0,0.5,0.2
2025-04-04 19:38:25,19,109,1,0,1,2.18,-0.304
2025-04-04 19:43:25,19,113,5,2,0,0.45,0.214
2025-04-04 19:48:25,19,55,3,1,1,0.37,0.24
2025-04-04 19:53:25,19,36,5,2,1,0.14,0.307
2025-04-04 19:58:25,19,117,5,1,0,0.47,0.21
2025-04-04 20:03:25,20,112,5,2,0,0.45,0.216
2025-04-04 20:08:25,20,72,3,0,1,0.48,0.206
2025-04-04 20:13:25,20,67,5,2,0,0.27,0.27
2025-04-04 20:18:25,20,115,2,2,1,1.15,0.005
2025-04-04 20:23:25,20,55,5,0,0,0.22,0.284
2025-04-04 20:28:25,20,86,1,1,0,1.72,-0.166
2025-04-04 20:33:25,20,41,5,0,0,0.16,0.301
2025-04-04 20:38:25,20,105,4,1,0,0.53,0.193
2025-04-04 20:43:25,20,68,3,0,1,0.45,0.214
2025-04-04 20:48:25,20,15,5,2,1,0.06,0.332
2025-04-04 20:53:25,20,25,3,2,1,0.17,0.3
2025-04-04 20:58:25,20,9,1,0,1,0.18,0.296
2025-04-04 21:03:25,21,16,1,2,0,0.32,0.254
2025-04-04 21:08:25,21,30,4,1,0,0.15,0.305
2025-04-04 21:13:25,21,59,2,1,0,0.59,0.173
2025-04-04 21:18:25,21,37,3,2,1,0.25,0.276
2025-04-04 21:23:25,21,119,2,0,0,1.19,-0.007
2025-04-04 21:28:25,21,57,3,1,1,0.38,0.236
2025-04-04 21:33:25,21,55,4,2,0,0.28,0.268
2025-04-04 21:38:25,21,39,1,0,0,0.78,0.116
2025-04-04 21:43:25,21,85,1,0,1,1.7,-0.16
2025-04-04 21:48:25,21,76,3,2,1,0.51,0.198
2025-04-04 21:53:25,21,71,3,0,0,0.47,0.208
2025-04-04 21:58:25,21,51,5,2,0,0.2,0.289
2025-04-04 22:03:25,22,84,2,1,0,0.84,0.098
2025-04-04 22:08:25,22,90,3,2,1,0.6,0.17
2025-04-04 22:13:25,22,14,2,1,0,0.14,0.308
2025-04-04 22:18:25,22,84,4,1,0,0.42,0.224
2025-04-04 22:23:25,22,28,3,1,0,0.19,0.294
2025-04-04 22:28:25,22,98,3,2,1,0.65,0.154
2025-04-04 22:33:25,22,12,2,0,1,0.12,0.314
2025-04-04 22:38:25,22,75,3,0,1,0.5,0.2
2025-04-04 22:43:25,22,29,5,0,0,0.12,0.315
2025-04-04 22:48:25,22,41,5,0,1,0.16,0.301
2025-04-04 22:53:25,22,77,1,2,1,1.54,-0.112
2025-04-04 22:58:25,22,67,1,1,1,1.34,-0.052
2025-04-04 23:03:25,23,82,4,1,0,0.41,0.227
2025-04-04 23:08:25,23,106,3,2,1,0.71,0.138
2025-04-04 23:13:25,23,7,4,0,0,0.04,0.339
2025-04-04 23:18:25,23,100,2,0,0,1.0,0.05
2025-04-04 23:23:25,23,87,3,1,1,0.58,0.176
2025-04-04 23:28:25,23,70,1,2,1,1.4,-0.07
2025-04-04 23:33:25,23,110,4,1,1,0.55,0.185
2025-04-04 23:38:25,23,70,2,1,0,0.7,0.14
2025-04-04 23:43:25,23,60,4,1,0,0.3,0.26
2025-04-04 23:48:25,23,71,3,1,0,0.47,0.208
2025-04-04 23:53:25,23,107,5,2,0,0.43,0.222
2025-04-04 23:58:25,23,21,1,1,0,0.42,0.224
2025-04-05 00:03:25,0,17,5,2,0,0.07,0.33
2025-04-05 00:08:25,0,23,1,0,1,0.46,0.212
2025-04-05 00:13:25,0,35,1,2,0,0.7,0.14
2025-04-05 00:18:25,0,36,2,1,1,0.36,0.242
2025-04-05 00:23:25,0,76,4,1,1,0.38,0.236
2025-04-05 00:28:25,0,54,4,1,1,0.27,0.269
2025-04-05 00:33:25,0,57,4,0,0,0.28,0.265
2025-04-05 00:38:25,0,91,2,2,0,0.91,0.077
2025-04-05 00:43:25,0,82,2,1,1,0.82,0.104
2025-04-05 00:48:25,0,102,3,0,1,0.68,0.146
2025-04-05 00:53:25,0,53,1,2,0,1.06,0.032
2025-04-05 00:58:25,0,97,2,1,1,0.97,0.059
2025-04-05 01:03:25,1,90,1,2,1,1.8,-0.19
2025-04-05 01:08:25,1,54,1,1,0,1.08,0.026
2025-04-05 01:13:25,1,48,1,0,1,0.96,0.062
2025-04-05 01:18:25,1,15,1,0,0,0.3,0.26
2025-04-05 01:23:25,1,23,1,2,1,0.46,0.212
2025-04-05 01:28:25,1,48,4,1,0,0.24,0.278
2025-04-05 01:33:25,1,55,5,2,0,0.22,0.284
2025-04-05 01:38:25,1,74,4,2,0,0.37,0.239
2025-04-05 01:43:25,1,21,2,2,1,0.21,0.287
2025-04-05 01:48:25,1,33,1,2,0,0.66,0.152
2025-04-05 01:53:25,1,59,2,2,0,0.59,0.173
2025-04-05 01:58:25,1,89,5,2,0,0.36,0.243
2025-04-05 02:03:25,2,105,1,2,0,2.1,-0.28
2025-04-05 02:08:25,2,72,1,1,0,1.44,-0.082
2025-04-05 02:13:25,2,25,4,2,0,0.12,0.312
2025-04-05 02:18:25,2,16,5,1,0,0.06,0.331
2025-04-05 02:23:25,2,105,4,0,0,0.53,0.193
2025-04-05 02:28:25,2,51,2,1,0,0.51,0.197
2025-04-05 02:33:25,2,112,1,2,0,2.24,-0.322
2025-04-05 02:38:25,2,17,2,0,0,0.17,0.299
2025-04-05 02:43:25,2,104,2,0,0,1.04,0.038
2025-04-05 02:48:25,2,42,3,1,1,0.28,0.266
2025-04-05 02:53:25,2,90,1,0,0,1.8,-0.19
2025-04-05 02:58:25,2,49,5,1,0,0.2,0.291
2025-04-05 03:03:25,3,92,4,1,0,0.46,0.212
2025-04-05 03:08:25,3,32,4,0,1,0.16,0.302
2025-04-05 03:13:25,3,108,1,0,1,2.16,-0.298
2025-04-05 03:18:25,3,111,3,0,0,0.74,0.128
2025-04-05 03:23:25,3,53,2,0,1,0.53,0.191
2025-04-05 03:28:25,3,51,5,1,1,0.2,0.289
2025-04-05 03:33:25,3,17,5,1,1,0.07,0.33
2025-04-05 03:38:25,3,6,1,1,1,0.12,0.314
2025-04-05 03:43:25,3,39,1,2,0,0.78,0.116
2025-04-05 03:48:25,3,106,1,1,1,2.12,-0.286
2025-04-05 03:53:25,3,28,5,2,0,0.11,0.316
2025-04-05 03:58:25,3,104,2,1,1,1.04,0.038
2025-04-05 04:03:25,4,69,4,2,1,0.34,0.246
2025-04-05 04:08:25,4,20,1,1,1,0.4,0.23
2025-04-05 04:13:25,4,31,5,1,0,0.12,0.313
2025-04-05 04:18:25,4,51,1,1,0,1.02,0.044
2025-04-05 04:23:25,4,10,5,0,0,0.04,0.338
2025-04-05 04:28:25,4,59,2,2,1,0.59,0.173
2025-04-05 04:33:25,4,61,4,2,0,0.3,0.259
2025-04-05 04:38:25,4,104,5,2,1,0.42,0.225
2025-04-05 04:43:25,4,115,3,0,1,0.77,0.12
2025-04-05 04:48:25,4,79,1,2,0,1.58,-0.124
2025-04-05 04:53:25,4,76,5,1,0,0.3,0.259
2025-04-05 04:58:25,4,8,3,0,0,0.05,0.334
2025-04-05 05:03:25,5,33,2,1,1,0.33,0.251
2025-04-05 05:08:25,5,81,4,2,1,0.41,0.228
2025-04-05 05:13:25,5,94,4,1,1,0.47,0.209
2025-04-05 05:18:25,5,13,5,1,0,0.05,0.334
2025-04-05 05:23:25,5,19,4,1,0,0.1,0.322
2025-04-05 05:28:25,5,21,3,1,1,0.14,0.308
2025-04-05 05:33:25,5,75,2,0,1,0.75,0.125
2025-04-05 05:38:25,5,29,2,2,0,0.29,0.263
2025-04-05 05:43:25,5,87,3,0,0,0.58,0.176
2025-04-05 05:48:25,5,76,4,2,0,0.38,0.236
2025-04-05 05:53:25,5,32,3,2,0,0.21,0.286
2025-04-05 05:58:25,5,53,4,1,1,0.27,0.271
2025-04-05 06:03:25,6,58,4,0,0,0.29,0.263
2025-04-05 06:08:25,6,35,1,1,1,0.7,0.14
2025-04-05 06:13:25,6,30,1,1,0,0.6,0.17
2025-04-05 06:18:25,6,88,4,0,0,0.44,0.218
2025-04-05 06:23:25,6,58,1,1,1,1.16,0.002
2025-04-05 06:28:25,6,31,2,2,1,0.31,0.257
2025-04-05 06:33:25,6,65,2,0,1,0.65,0.155
2025-04-05 06:38:25,6,73,2,1,1,0.73,0.131
2025-04-05 06:43:25,6,50,5,2,1,0.2,0.29
2025-04-05 06:48:25,6,7,5,0,0,0.03,0.342
2025-04-05 06:53:25,6,112,1,0,1,2.24,-0.322
2025-04-05 06:58:25,6,79,5,1,0,0.32,0.255
2025-04-05 07:03:25,7,99,4,1,0,0.49,0.202
2025-04-05 07:08:25,7,20,4,2,1,0.1,0.32
2025-04-05 07:13:25,7,52,3,1,1,0.35,0.246
2025-04-05 07:18:25,7,80,3,0,0,0.53,0.19
2025-04-05 07:23:25,7,22,3,2,0,0.15,0.306
2025-04-05 07:28:25,7,106,2,1,1,1.06,0.032
2025-04-05 07:33:25,7,8,4,2,0,0.04,0.338
2025-04-05 07:38:25,7,63,5,1,0,0.25,0.274
2025-04-05 07:43:25,7,111,3,0,1,0.74,0.128
2025-04-05 07:48:25,7,70,2,2,1,0.7,0.14
2025-04-05 07:53:25,7,17,2,1,1,0.17,0.299
2025-04-05 07:58:25,7,104,1,2,0,2.08,-0.274
2025-04-05 08:03:25,8,85,3,1,1,0.57,0.18
2025-04-05 08:08:25,8,97,4,0,0,0.48,0.205
2025-04-05 08:13:25,8,78,4,0,1,0.39,0.233
2025-04-05 08:18:25,8,32,2,2,0,0.32,0.254
2025-04-05 08:23:25,8,89,2,1,0,0.89,0.083
2025-04-05 08:28:25,8,76,3,1,0,0.51,0.198
2025-04-05 08:33:25,8,31,1,0,0,0.62,0.164
2025-04-05 08:38:25,8,112,5,0,1,0.45,0.216
2025-04-05 08:43:25,8,104,1,1,1,2.08,-0.274
2025-04-05 08:48:25,8,31,2,2,0,0.31,0.257
2025-04-05 08:53:25,8,36,1,0,0,0.72,0.134
2025-04-05 08:58:25,8,117,3,0,1,0.78,0.116
2025-04-05 09:03:25,9,39,3,0,0,0.26,0.272
2025-04-05 09:08:25,9,95,2,1,0,0.95,0.065
2025-04-05 09:13:25,9,22,5,0,1,0.09,0.324
2025-04-05 09:18:25,9,57,3,1,1,0.38,0.236
2025-04-05 09:23:25,9,69,2,0,1,0.69,0.143
2025-04-05 09:28:25,9,30,5,2,1,0.12,0.314
2025-04-05 09:33:25,9,63,3,0,0,0.42,0.224
2025-04-05 09:38:25,9,9,2,0,0,0.09,0.323
2025-04-05 09:43:25,9,26,2,0,0,0.26,0.272
2025-04-05 09:48:25,9,97,4,0,1,0.48,0.205
2025-04-05 09:53:25,9,15,3,0,0,0.1,0.32
2025-04-05 09:58:25,9,80,2,2,0,0.8,0.11
2025-04-05 10:03:25,10,113,4,2,0,0.56,0.28
2025-04-05 10:08:25,10,75,2,0,0,0.75,0.225
2025-04-05 10:13:25,10,82,4,2,1,0.41,0.327
2025-04-05 10:18:25,10,88,2,0,0,0.88,0.186
2025-04-05 10:23:25,10,12,1,2,1,0.24,0.378
2025-04-05 10:28:25,10,107,4,1,0,0.54,0.289
2025-04-05 10:33:25,10,95,4,1,0,0.47,0.307
2025-04-05 10:38:25,10,103,5,0,0,0.41,0.326
2025-04-05 10:43:25,10,115,3,2,0,0.77,0.22
2025-04-05 10:48:25,10,40,2,0,1,0.4,0.33
2025-04-05 10:53:25,10,28,2,2,1,0.28,0.366
2025-04-05 10:58:25,10,61,1,2,0,1.22,0.084
2025-04-05 11:03:25,11,27,5,0,0,0.11,0.418
2025-04-05 11:08:25,11,57,1,0,0,1.14,0.108
2025-04-05 11:13:25,11,64,5,0,1,0.26,0.373
2025-04-05 11:18:25,11,44,5,0,1,0.18,0.397
2025-04-05 11:23:25,11,7,3,1,0,0.05,0.436
2025-04-05 11:28:25,11,72,4,1,0,0.36,0.342
2025-04-05 11:33:25,11,40,1,0,0,0.8,0.21
2025-04-05 11:38:25,11,91,2,1,1,0.91,0.177
2025-04-05 11:43:25,11,66,5,0,1,0.26,0.371
2025-04-05 11:48:25,11,31,3,1,0,0.21,0.388
2025-04-05 11:53:25,11,116,3,2,1,0.77,0.218
2025-04-05 11:58:25,11,104,5,1,0,0.42,0.325
2025-04-05 12:03:25,12,76,1,2,0,1.52,-0.006
2025-04-05 12:08:25,12,35,2,1,1,0.35,0.345
2025-04-05 12:13:25,12,63,2,2,1,0.63,0.261
2025-04-05 12:18:25,12,13,1,2,1,0.26,0.372
2025-04-05 12:23:25,12,14,1,0,1,0.28,0.366
2025-04-05 12:28:25,12,52,4,2,0,0.26,0.372
2025-04-05 12:33:25,12,25,5,1,0,0.1,0.42
2025-04-05 12:38:25,12,69,1,2,1,1.38,0.036
2025-04-05 12:43:25,12,85,1,2,1,1.7,-0.06
2025-04-05 12:48:25,12,70,3,1,0,0.47,0.31
2025-04-05 12:53:25,12,115,2,2,0,1.15,0.105
2025-04-05 12:58:25,12,61,1,1,0,1.22,0.084
2025-04-05 13:03:25,13,45,5,0,0,0.18,0.396
2025-04-05 13:08:25,13,74,4,0,0,0.37,0.339
2025-04-05 13:13:25,13,85,1,2,0,1.7,-0.06
2025-04-05 13:18:25,13,59,1,0,0,1.18,0.096
2025-04-05 13:23:25,13,94,4,1,0,0.47,0.309
2025-04-05 13:28:25,13,87,3,2,1,0.58,0.276
2025-04-05 13:33:25,13,82,2,0,1,0.82,0.204
2025-04-05 13:38:25,13,38,5,2,1,0.15,0.404
2025-04-05 13:43:25,13,92,3,0,0,0.61,0.266
2025-04-05 13:48:25,13,10,1,0,0,0.2,0.39
2025-04-05 13:53:25,13,44,3,0,0,0.29,0.362
2025-04-05 13:58:25,13,73,3,1,1,0.49,0.304
2025-04-05 14:03:25,14,17,3,2,1,0.11,0.416
2025-04-05 14:08:25,14,84,3,2,1,0.56,0.282
2025-04-05 14:13:25,14,93,4,2,1,0.47,0.31
2025-04-05 14:18:25,14,48,2,1,0,0.48,0.306
2025-04-05 14:23:25,14,61,5,2,1,0.24,0.377
2025-04-05 14:28:25,14,60,3,1,1,0.4,0.33
2025-04-05 14:33:25,14,87,3,1,1,0.58,0.276
2025-04-05 14:38:25,14,84,4,0,0,0.42,0.324
2025-04-05 14:43:25,14,16,5,2,0,0.06,0.431
2025-04-05 14:48:25,14,31,4,0,1,0.15,0.403
2025-04-05 14:53:25,14,101,5,0,1,0.4,0.329
2025-04-05 14:58:25,14,82,5,1,1,0.33,0.352
2025-04-05 15:03:25,15,63,1,1,1,1.26,0.072
2025-04-05 15:08:25,15,116,1,2,1,2.32,-0.246
2025-04-05 15:13:25,15,73,3,1,1,0.49,0.304
2025-04-05 15:18:25,15,51,4,0,0,0.26,0.373
2025-04-05 15:23:25,15,88,3,1,0,0.59,0.274
2025-04-05 15:28:25,15,24,5,1,0,0.1,0.421
2025-04-05 15:33:25,15,78,1,0,1,1.56,-0.018
2025-04-05 15:38:25,15,94,5,1,0,0.38,0.337
2025-04-05 15:43:25,15,70,2,0,1,0.7,0.24
2025-04-05 15:48:25,15,66,1,0,1,1.32,0.054
2025-04-05 15:53:25,15,94,4,0,0,0.47,0.309
2025-04-05 15:58:25,15,95,1,2,0,1.9,-0.12
2025-04-05 16:03:25,16,7,2,1,0,0.07,0.329
2025-04-05 16:08:25,16,39,2,1,1,0.39,0.233
2025-04-05 16:13:25,16,26,2,2,0,0.26,0.272
2025-04-05 16:18:25,16,43,3,0,0,0.29,0.264
2025-04-05 16:23:25,16,106,4,2,0,0.53,0.191
2025-04-05 16:28:25,16,58,4,2,1,0.29,0.263
2025-04-05 16:33:25,16,103,2,1,0,1.03,0.041
2025-04-05 16:38:25,16,38,3,1,0,0.25,0.274
2025-04-05 16:43:25,16,31,2,0,0,0.31,0.257
2025-04-05 16:48:25,16,100,1,2,1,2.0,-0.25
2025-04-05 16:53:25,16,63,4,1,0,0.32,0.256
2025-04-05 16:58:25,16,72,1,2,1,1.44,-0.082
2025-04-05 17:03:25,17,93,2,0,0,0.93,0.071
2025-04-05 17:08:25,17,63,3,0,0,0.42,0.224
2025-04-05 17:13:25,17,26,4,1,1,0.13,0.311
2025-04-05 17:18:25,17,29,5,0,0,0.12,0.315
2025-04-05 17:23:25,17,49,4,2,0,0.24,0.276
2025-04-05 17:28:25,17,13,4,2,0,0.07,0.331
2025-04-05 17:33:25,17,14,4,0,0,0.07,0.329
2025-04-05 17:38:25,17,50,2,1,1,0.5,0.2
2025-04-05 17:43:25,17,42,1,1,1,0.84,0.098
2025-04-05 17:48:25,17,31,2,2,1,0.31,0.257
2025-04-05 17:53:25,17,89,1,2,0,1.78,-0.184
2025-04-05 17:58:25,17,8,5,2,0,0.03,0.34
2025-04-05 18:03:25,18,31,2,2,1,0.31,0.257
2025-04-05 18:08:25,18,96,1,2,0,1.92,-0.226
2025-04-05 18:13:25,18,45,2,1,1,0.45,0.215
2025-04-05 18:18:25,18,113,1,0,0,2.26,-0.328
2025-04-05 18:23:25,18,115,4,2,1,0.57,0.177
2025-04-05 18:28:25,18,67,1,0,1,1.34,-0.052
2025-04-05 18:33:25,18,73,3,1,1,0.49,0.204
2025-04-05 18:38:25,18,79,5,1,0,0.32,0.255
2025-04-05 18:43:25,18,66,2,0,0,0.66,0.152
2025-04-05 18:48:25,18,20,2,1,1,0.2,0.29
2025-04-05 18:53:25,18,14,2,1,0,0.14,0.308
2025-04-05 18:58:25,18,23,4,2,0,0.12,0.316
2025-04-05 19:03:25,19,81,3,1,1,0.54,0.188
2025-04-05 19:08:25,19,69,3,1,1,0.46,0.212
2025-04-05 19:13:25,19,55,2,0,0,0.55,0.185
2025-04-05 19:18:25,19,10,3,0,0,0.07,0.33
2025-04-05 19:23:25,19,117,4,0,1,0.58,0.174
2025-04-05 19:28:25,19,41,1,1,1,0.82,0.104
2025-04-05 19:33:25,19,63,5,1,0,0.25,0.274
2025-04-05 19:38:25,19,62,3,2,1,0.41,0.226
2025-04-05 19:43:25,19,106,2,1,1,1.06,0.032
2025-04-05 19:48:25,19,111,5,2,1,0.44,0.217
2025-04-05 19:53:25,19,22,2,2,1,0.22,0.284
2025-04-05 19:58:25,19,15,2,0,0,0.15,0.305
2025-04-05 20:03:25,20,8,5,2,1,0.03,0.34
2025-04-05 20:08:25,20,92,4,2,0,0.46,0.212
2025-04-05 20:13:25,20,59,3,1,1,0.39,0.232
2025-04-05 20:18:25,20,118,1,0,1,2.36,-0.358
2025-04-05 20:23:25,20,42,5,0,0,0.17,0.3
2025-04-05 20:28:25,20,117,2,0,1,1.17,-0.001
2025-04-05 20:33:25,20,75,3,0,0,0.5,0.2
2025-04-05 20:38:25,20,88,3,2,1,0.59,0.174
2025-04-05 20:43:25,20,73,1,2,1,1.46,-0.088
2025-04-05 20:48:25,20,110,1,0,0,2.2,-0.31
2025-04-05 20:53:25,20,67,2,0,0,0.67,0.149
2025-04-05 20:58:25,20,59,5,1,1,0.24,0.279
2025-04-05 21:03:25,21,53,2,1,0,0.53,0.191
2025-04-05 21:08:25,21,84,1,0,0,1.68,-0.154
2025-04-05 21:13:25,21,65,1,1,0,1.3,-0.04
2025-04-05 21:18:25,21,113,3,2,1,0.75,0.124
2025-04-05 21:23:25,21,45,5,1,0,0.18,0.296
2025-04-05 21:28:25,21,85,4,2,1,0.42,0.222
2025-04-05 21:33:25,21,71,1,2,1,1.42,-0.076
2025-04-05 21:38:25,21,77,5,2,0,0.31,0.258
2025-04-05 21:43:25,21,91,5,1,1,0.36,0.241
2025-04-05 21:48:25,21,115,5,0,0,0.46,0.212
2025-04-05 21:53:25,21,108,5,1,0,0.43,0.22
2025-04-05 21:58:25,21,10,4,1,1,0.05,0.335
2025-04-05 22:03:25,22,26,1,1,0,0.52,0.194
2025-04-05 22:08:25,22,111,2,2,1,1.11,0.017
2025-04-05 22:13:25,22,14,4,2,1,0.07,0.329
2025-04-05 22:18:25,22,38,1,1,1,0.76,0.122
2025-04-05 22:23:25,22,15,3,1,0,0.1,0.32
2025-04-05 22:28:25,22,32,3,0,0,0.21,0.286
2025-04-05 22:33:25,22,51,1,1,0,1.02,0.044
2025-04-05 22:38:25,22,23,3,1,1,0.15,0.304
2025-04-05 22:43:25,22,51,2,0,0,0.51,0.197
2025-04-05 22:48:25,22,54,2,2,0,0.54,0.188
2025-04-05 22:53:25,22,5,2,0,1,0.05,0.335
2025-04-05 22:58:25,22,115,5,0,0,0.46,0.212
2025-04-05 23:03:25,23,68,5,0,0,0.27,0.268
2025-04-05 23:08:25,23,92,2,0,0,0.92,0.074
2025-04-05 23:13:25,23,17,5,1,0,0.07,0.33
2025-04-05 23:18:25,23,71,2,0,0,0.71,0.137
2025-04-05 23:23:25,23,57,1,0,1,1.14,0.008
2025-04-05 23:28:25,23,21,3,0,0,0.14,0.308
2025-04-05 23:33:25,23,7,5,0,0,0.03,0.342
2025-04-05 23:38:25,23,36,2,0,1,0.36,0.242
2025-04-05 23:43:25,23,32,1,0,0,0.64,0.158
2025-04-05 23:48:25,23,90,1,2,1,1.8,-0.19
2025-04-05 23:53:25,23,55,1,2,1,1.1,0.02
2025-04-05 23:58:25,23,33,3,2,1,0.22,0.284
2025-04-06 00:03:25,0,45,5,2,0,0.18,0.296
2025-04-06 00:08:25,0,15,5,1,1,0.06,0.332
2025-04-06 00:13:25,0,61,2,2,1,0.61,0.167
2025-04-06 00:18:25,0,52,2,1,1,0.52,0.194
2025-04-06 00:23:25,0,80,1,2,1,1.6,-0.13
2025-04-06 00:28:25,0,61,1,0,1,1.22,-0.016
2025-04-06 00:33:25,0,70,5,0,1,0.28,0.266
2025-04-06 00:38:25,0,83,4,0,0,0.41,0.225
2025-04-06 00:43:25,0,110,5,2,0,0.44,0.218
2025-04-06 00:48:25,0,7,3,2,1,0.05,0.336
2025-04-06 00:53:25,0,8,3,2,1,0.05,0.334
2025-04-06 00:58:25,0,99,3,2,1,0.66,0.152
2025-04-06 01:03:25,1,111,2,1,1,1.11,0.017
2025-04-06 01:08:25,1,53,1,2,1,1.06,0.032
2025-04-06 01:13:25,1,102,5,2,1,0.41,0.228
2025-04-06 01:18:25,1,29,4,0,1,0.14,0.306
2025-04-06 01:23:25,1,62,5,0,1,0.25,0.276
2025-04-06 01:28:25,1,43,2,0,0,0.43,0.221
2025-04-06 01:33:25,1,105,3,0,0,0.7,0.14
2025-04-06 01:38:25,1,75,4,0,0,0.38,0.237
2025-04-06 01:43:25,1,96,5,1,0,0.38,0.235
2025-04-06 01:48:25,1,20,3,0,1,0.13,0.31
2025-04-06 01:53:25,1,94,4,1,0,0.47,0.209
2025-04-06 01:58:25,1,90,2,1,0,0.9,0.08
2025-04-06 02:03:25,2,17,3,1,1,0.11,0.316
2025-04-06 02:08:25,2,12,3,0,1,0.08,0.326
2025-04-06 02:13:25,2,113,3,1,1,0.75,0.124
2025-04-06 02:18:25,2,98,4,1,1,0.49,0.203
2025-04-06 02:23:25,2,15,1,1,1,0.3,0.26
2025-04-06 02:28:25,2,54,4,2,1,0.27,0.269
2025-04-06 02:33:25,2,27,2,1,1,0.27,0.269
2025-04-06 02:38:25,2,117,1,2,0,2.34,-0.352
2025-04-06 02:43:25,2,42,3,1,0,0.28,0.266
2025-04-06 02:48:25,2,5,5,0,1,0.02,0.344
2025-04-06 02:53:25,2,114,5,2,1,0.46,0.213
2025-04-06 02:58:25,2,11,2,2,0,0.11,0.317
2025-04-06 03:03:25,3,83,4,2,0,0.41,0.225
2025-04-06 03:08:25,3,74,4,1,0,0.37,0.239
